decimalLongitude,decimalLatitude,agricultural,built,coast,forest,other,sand/heather,water,wetland,main_habitat
6.35,52.2,13.985,0.9764,0.0,2.4212,1.3812,0.0072,0.1805,0.053700000000000005,agricultural
6.4,52.2,15.632399999999999,1.1115,0.0,1.4217,0.7173999999999999,0.0,0.1157,0.0085,agricultural
6.45,52.2,14.2356,1.5924,0.0,1.1794,1.8539,0.0,0.1441,0.0,agricultural
6.5,52.2,11.2998,1.553,0.0,4.0098,1.9241000000000001,0.0208,0.20129999999999998,0.0,agricultural
6.55,52.2,9.0374,4.8635,0.0,2.5976,2.1164,0.018,0.371,0.0024,agricultural
6.6,52.2,13.1653,2.1235,0.0,2.2961,1.1360000000000001,0.0,0.2863,0.0,agricultural
6.65,52.2,13.6839,1.6849,0.0,2.2378,0.9581999999999999,0.0047,0.28390000000000004,0.154,agricultural
6.7,52.2,10.5343,1.0931,0.0,5.4839,0.6922999999999999,0.115,0.038900000000000004,1.049,agricultural
6.75,52.2,9.767,4.7265,0.0,2.5674,1.6281,0.0113,0.22560000000000002,0.0828,agricultural
6.8,52.2,7.4738999999999995,5.3835,0.0,2.5351,2.6693,0.1287,0.5573,0.2599,agricultural
6.85,52.2,1.6537000000000002,11.6375,0.0,0.6977,4.4312000000000005,0.0,0.5876,0.0,built
6.9,52.2,5.6556,6.9987,0.0,2.7441,3.2858,0.0358,0.0956,0.1922,built
6.95,52.2,8.9503,3.3398,0.0,0.9271,1.2169,0.0,0.0611,0.0406,agricultural
7.0,52.2,5.5292,1.8837,0.0,0.5202,0.5633,0.0313,0.062200000000000005,0.0,agricultural
7.05,52.2,0.9742999999999999,0.2736,0.0,0.1046,0.045,0.0,0.0033,0.0109,agricultural
4.4,52.25,0.0208,0.1272,5.8511,0.0386,0.054599999999999996,0.0,0.0002,0.0,coast
4.45,52.25,4.9104,2.9389,6.7434,1.6105999999999998,2.5441,0.0,0.15789999999999998,0.0,coast
4.5,52.25,10.344,2.4675,0.9964,2.1976,1.9708,0.0323,0.9544999999999999,0.0206,agricultural
4.55,52.25,8.6113,6.953,0.0,0.4728,1.9223999999999999,0.0,1.026,0.0,agricultural
4.6,52.25,8.6283,5.8535,0.0,0.1592,3.5675,0.0054,0.7565000000000001,0.0125,agricultural
4.65,52.25,10.294699999999999,5.3737,0.0,0.033600000000000005,2.3696,0.0,0.9141,0.0,agricultural
4.7,52.25,5.2598,6.6502,0.0,0.2468,3.8139,0.0,2.9928,0.0225,built
4.75,52.25,1.659,10.5586,0.0,0.36219999999999997,4.4897,0.0048,1.8802,0.0288,built
4.8,52.25,6.0135,8.5834,0.0,0.4593,2.7011000000000003,0.0,1.1174,0.1104,built
4.85,52.25,11.1581,4.0765,0.0,0.1064,2.5789,0.0,1.0601,0.0053,agricultural
4.9,52.25,11.5746,2.0162,0.0,0.4111,1.8657,0.0046,2.1198,0.9937,agricultural
4.95,52.25,8.8524,4.3813,0.0,0.15839999999999999,4.3559,0.0026,1.1964000000000001,0.0369,agricultural
5.0,52.25,13.9763,1.8906,0.0,0.1577,1.2948,0.003,1.5321,0.128,agricultural
5.05,52.25,8.7538,1.4557,0.0,2.3259,0.7078,0.0033,5.449400000000001,0.2905,agricultural
5.1,52.25,7.1214,2.5073,0.0,4.3639,1.4625,0.0,2.3270999999999997,1.1998,agricultural
5.15,52.25,1.6505,7.6881,0.0,3.2889,3.2154,2.4419,0.7020000000000001,0.0,built
5.2,52.25,1.3031,8.5644,0.0,4.4349,3.0724,1.5747,0.035,0.0,built
5.25,52.25,10.0808,4.626,0.0,0.25429999999999997,2.9141000000000004,0.0036,0.8789,0.2303,agricultural
5.3,52.25,9.2346,0.424,0.0,0.3051,0.4696,0.0,8.3516,0.2026,agricultural
5.35,52.25,12.3582,1.2758,0.0,0.5898,1.0028,0.0131,3.5891,0.1308,agricultural
5.4,52.25,10.1557,0.2562,0.0,5.2355,1.6098,0.0013,1.72,0.0313,agricultural
5.45,52.25,8.4355,0.1978,0.0,6.7546,1.3098,0.0023,2.1768,0.115,agricultural
5.5,52.25,8.1629,0.593,0.0,4.2476,1.8159,0.0307,4.0058,0.1245,agricultural
5.55,52.25,11.2413,4.2181,0.0,1.3731,1.9989,0.0427,0.1055,0.0023,agricultural
5.6,52.25,0.5904,5.6448,0.0,9.0744,2.7708,0.8838999999999999,0.019200000000000002,0.0,forest
5.65,52.25,0.259,0.6216,0.0,13.1451,1.4133,3.5481000000000003,0.0003,0.0,forest
5.7,52.25,6.4353,0.7538,0.0,6.2977,0.7591,4.1957,0.020999999999999998,0.5166999999999999,agricultural
5.75,52.25,7.1479,2.9565,0.0,5.6488,1.4264000000000001,1.7578,0.0416,0.007,agricultural
5.8,52.25,0.1575,0.0385,0.0,16.9985,0.4587,1.3281,0.0005,0.0012,forest
5.85,52.25,0.30410000000000004,0.0,0.0,16.8426,0.2565,1.5794,0.0051,0.0,forest
5.9,52.25,5.684699999999999,1.1206,0.0,10.3736,0.8057,0.9395,0.0581,0.0007,forest
5.95,52.25,11.7841,4.4421,0.0,0.5998,1.9045,0.0,0.22949999999999998,0.0246,agricultural
6.0,52.25,15.655,1.7937,0.0,0.3702,1.0768,0.0,0.08959999999999999,0.0,agricultural
6.05,52.25,16.0412,1.1729,0.0,0.7291,0.7844,0.0,0.2485,0.0071,agricultural
6.1,52.25,10.110899999999999,3.7022,0.0,1.1559,2.1501,0.0,1.8615,0.0066,agricultural
6.15,52.25,5.5078,6.7315,0.0,2.277,3.9637000000000002,0.0489,0.45389999999999997,0.0,built
6.2,52.25,11.3282,3.583,0.0,1.6902,2.0338000000000003,0.0,0.3509,0.0,agricultural
6.25,52.25,12.000000000000002,1.8205,0.0,3.9125,1.1049,0.0215,0.1259,0.0,agricultural
6.3,52.25,14.4831,1.2496,0.0,2.3228999999999997,0.8385,0.0211,0.0704,0.0,agricultural
6.35,52.25,14.803,1.5574,0.0,1.5087000000000002,0.9592,0.0,0.1399,0.0173,agricultural
6.4,52.25,9.3368,3.0181,0.0,3.5789,2.8394,0.1251,0.0858,0.0,agricultural
6.45,52.25,10.7269,1.1729,0.0,2.7661,2.6608,1.1426,0.0125,0.5052,agricultural
6.5,52.25,8.5452,1.5641,0.0,5.674899999999999,1.4653,1.2821,0.0107,0.4432,agricultural
6.55,52.25,13.1504,3.1011,0.0,0.9447,1.5456,0.0,0.2439,0.0,agricultural
6.6,52.25,13.974,1.2002,0.0,2.036,1.0818,0.0004,0.6483000000000001,0.0451,agricultural
6.65,52.25,10.603,1.3625,0.0,4.8819,1.7808000000000002,0.0119,0.1294,0.216,agricultural
6.7,52.25,6.6306,3.3495,0.0,5.4882,2.8546,0.0284,0.38660000000000005,0.2494,agricultural
6.75,52.25,3.2981,10.7907,0.0,0.8147,3.4638,0.0031,0.6149,0.0,built
6.8,52.25,4.5947000000000005,8.5768,0.0,1.1902,4.4106,0.0034,0.1523,0.059,built
6.85,52.25,8.2797,1.5599,0.0,5.8171,2.8072,0.1582,0.2472,0.1173,agricultural
6.9,52.25,8.4349,3.2814,0.0,4.1682,2.7994,0.0357,0.23020000000000002,0.0365,agricultural
6.95,52.25,10.707600000000001,1.5332,0.0,5.5532,0.902,0.1602,0.0493,0.0822,agricultural
7.0,52.25,7.5261000000000005,2.6058,0.0,1.2315,1.101,0.013600000000000001,0.1444,0.0578,agricultural
4.45,52.3,0.0,0.0062,10.488299999999999,0.0,0.0396,0.0,0.0,0.0,coast
4.5,52.3,0.2675,0.313,17.4208,0.5807,0.3216,0.0019,0.058800000000000005,0.0,coast
4.55,52.3,6.1636999999999995,3.4993,2.548,4.690899999999999,1.5477,0.0,0.5129,0.0,agricultural
4.6,52.3,5.8008,6.3839,0.0,1.9828000000000001,3.6715,0.0014,1.1231,0.0024,built
4.65,52.3,5.452999999999999,6.2792,0.0,0.16449999999999998,5.2442,0.0058,1.8159999999999998,0.0,built
4.7,52.3,10.274899999999999,1.3497,0.0,0.049,6.6021,0.0,0.6869,0.0,agricultural
4.75,52.3,2.7815,4.9756,0.0,0.074,10.398299999999999,0.0,0.7351,0.0,other
4.8,52.3,2.2463999999999995,4.1783,0.0,3.4783999999999997,5.9648,0.0,2.883,0.2135,other
4.85,52.3,1.4707000000000001,9.9609,0.0,0.3346,5.8164,0.0,1.3627,0.0152,built
4.9,52.3,3.3802000000000003,7.0124,0.0,0.3227,6.8996,0.0,1.3506999999999998,0.0,built
4.95,52.3,1.2625000000000002,6.6143,0.0,0.7501,8.0668,0.0039,2.2299,0.0345,other
5.0,52.3,3.6987,4.8136,0.0,1.5211000000000001,3.8133,0.0,4.4823,0.6328,built
5.05,52.3,9.1842,1.7203,0.0,0.2323,2.0082,0.0,5.4288,0.3936,agricultural
5.1,52.3,4.3946000000000005,2.2316,0.0,1.0044,2.9261999999999997,0.2712,7.684699999999999,0.45,water
5.15,52.3,2.3091999999999997,1.7147,0.0,0.9232,2.7614,0.0044,10.2039,1.0426,water
5.2,52.3,1.4369999999999998,4.2466,0.0,1.5666,3.444,0.0219,8.068,0.1829,water
5.25,52.3,3.9770999999999996,1.5733,0.0,3.5366999999999997,3.1215,0.0254,6.7238,0.0,water
5.3,52.3,8.3718,3.7614,0.0,3.3020000000000005,2.066,0.0,1.3208,0.1181,agricultural
5.35,52.3,17.1842,0.4615,0.0,0.3327,0.5476,0.0,0.2764,0.1897,agricultural
5.4,52.3,15.7047,0.3603,0.0,1.7098,0.6175,0.0,0.5062,0.0827,agricultural
5.45,52.3,4.2706,0.388,0.0,12.08,1.3186,0.0,0.7654000000000001,0.137,forest
5.5,52.3,2.1335,3.5302,0.0,5.9424,5.0333000000000006,0.0404,2.2838,0.0,forest
5.55,52.3,3.4606,2.2519,0.0,0.5044,2.5405,0.0549,10.1523,0.0,water
5.6,52.3,0.6039,8.7585,0.0,2.1529,6.5869,0.0117,0.852,0.0,built
5.65,52.3,0.9683999999999999,1.1522,0.0,12.7296,1.9229,2.1806,0.0052,0.0002,forest
5.7,52.3,1.3338,0.1719,0.0,13.880199999999999,0.4845,3.0589,0.0057,0.0311,forest
5.75,52.3,0.9402,0.2731,0.0,10.2108,0.8962000000000001,6.5896,0.0033,0.0513,forest
5.8,52.3,0.8823,0.5051,0.0,11.2643,1.355,4.8332999999999995,0.0233,0.0999,forest
5.85,52.3,0.5201,0.0448,0.0,15.1111,0.3463,2.8893,0.0013,0.0494,forest
5.9,52.3,6.0412,0.5552,0.0,8.8336,1.6947,1.3974,0.0165,0.4251,forest
5.95,52.3,11.1075,4.6818,0.0,1.2751000000000001,1.664,0.0055,0.2282,0.0004,agricultural
6.0,52.3,14.4192,1.8898,0.0,1.0368,1.2161000000000002,0.0015,0.3592,0.0406,agricultural
6.05,52.3,16.1682,1.041,0.0,0.2062,0.7043,0.0,0.8451,0.0,agricultural
6.1,52.3,11.529900000000001,2.4256,0.0,2.661,1.3931,0.0,0.9398,0.0142,agricultural
6.15,52.3,13.461100000000002,1.0235,0.0,3.657,0.6965,0.0122,0.1138,0.0,agricultural
6.2,52.3,15.0453,1.2272,0.0,1.8756,0.7621,0.0,0.0543,0.0,agricultural
6.25,52.3,14.255299999999998,1.8468,0.0,1.8245999999999998,0.8802,0.0022,0.1542,0.0,agricultural
6.3,52.3,15.170399999999999,1.1653,0.0,1.7728000000000002,0.8029999999999999,0.0029,0.0343,0.0144,agricultural
6.35,52.3,9.9278,0.7032,0.0,5.9085,0.6325,1.7456,0.0078,0.0401,agricultural
6.4,52.3,0.4033,0.0421,0.0,10.359300000000001,0.36729999999999996,7.7913,0.0005,0.0,forest
6.45,52.3,10.7728,2.1456,0.0,3.6211,1.0815,1.0717,0.19380000000000003,0.0776,agricultural
6.5,52.3,9.2491,5.8735,0.0,1.8444,1.633,0.026,0.2724,0.0663,agricultural
6.55,52.3,14.6799,1.426,0.0,0.9555,1.5777,0.0012,0.3195,0.0047,agricultural
6.6,52.3,11.0107,4.408,0.0,0.5285,2.1342,0.0,0.8565,0.0268,agricultural
6.65,52.3,7.892699999999999,5.6513,0.0,2.5456,2.4227,0.0036,0.2172,0.2326,agricultural
6.7,52.3,13.5749,2.3796,0.0,1.1228,1.6371,0.0073,0.2365,0.0061,agricultural
6.75,52.3,13.3374,2.4679,0.0,1.905,1.1104,0.0092,0.11679999999999999,0.0187,agricultural
6.8,52.3,13.9144,1.985,0.0,2.0803000000000003,0.8427,0.0073,0.0603,0.0754,agricultural
6.85,52.3,12.4192,1.8265,0.0,2.9368,1.3845,0.0686,0.29760000000000003,0.032,agricultural
6.9,52.3,8.0956,6.5808,0.0,1.3969,2.7841,0.0,0.09659999999999999,0.0121,agricultural
6.95,52.3,10.650599999999999,1.6257,0.0,5.195600000000001,1.2815,0.0,0.0591,0.1533,agricultural
7.0,52.3,10.0027,0.9981,0.0,4.4127,1.2711,0.4263,0.2893,0.0141,agricultural
7.05,52.3,0.7001,0.036,0.0,0.534,0.0257,0.1423,0.0009,0.1277,agricultural
4.5,52.35,0.0123,1.9704,12.3358,0.10629999999999999,1.5042,0.0002,0.0511,0.0,coast
4.55,52.35,0.38559999999999994,2.4389,7.8573,5.2795,2.8791,0.0184,0.0843,0.0,coast
4.6,52.35,0.9499999999999998,12.0197,0.1088,0.8210999999999999,4.1457,0.0,0.8981,0.0,built
4.65,52.35,6.3265,7.4528,0.0,0.16699999999999998,3.3933999999999997,0.0,1.5528000000000002,0.0499,built
4.7,52.35,11.1363,2.7101,0.0,0.8809,3.4105,0.003,0.7770999999999999,0.0244,agricultural
4.75,52.35,5.0533,6.2799,0.0,0.8762,4.88,0.0,1.7104,0.1417,built
4.8,52.35,0.40590000000000004,9.8053,0.0,0.11019999999999999,6.1977,0.0065,2.3326000000000002,0.0856,built
4.85,52.35,0.1639,12.1837,0.0,0.0538,3.3585,0.0,3.1825,0.0,built
4.9,52.35,0.19840000000000002,10.3265,0.0,0.0986,4.3597,0.0,3.955,0.0,built
4.95,52.35,4.7101,3.2079,0.0,0.1261,4.2267,0.0001,6.6082,0.0651,water
5.0,52.35,2.2445999999999997,2.4516,0.0,0.0105,0.3706,0.0,13.5594,0.3098,water
5.05,52.35,0.0,0.0094,0.0,0.0,0.0169,0.0,18.9087,0.0,water
5.1,52.35,3.3452,0.5241,0.0,1.3182,0.657,0.0,13.0996,0.0,water
5.15,52.35,3.6309,5.8914,0.0,3.5497,3.2952,0.0001,2.2226,0.3579,built
5.2,52.35,1.2358,6.7525,0.0,0.7481,6.4723,0.0188,3.6989,0.0072,built
5.25,52.35,3.1455,7.0708,0.0,2.2884,5.4243,0.0,0.9393,0.0749,built
5.3,52.35,13.9665,1.7376,0.0,0.7507,2.0208,0.0,0.48400000000000004,0.0,agricultural
5.35,52.35,17.6999,0.4363,0.0,0.0968,0.5195,0.0,0.1515,0.0,agricultural
5.4,52.35,17.994600000000002,0.3724,0.0,0.0558,0.4533,0.0,0.06939999999999999,0.0,agricultural
5.45,52.35,16.2552,1.1469,0.0,0.6532,0.6638000000000001,0.0,0.2069,0.0046,agricultural
5.5,52.35,14.78,2.2344,0.0,0.4143,0.738,0.0,0.7751,0.0021,agricultural
5.55,52.35,9.972,0.2772,0.0,0.6820999999999999,0.6904,0.0,6.2700000000000005,1.0537,agricultural
5.6,52.35,2.2953,2.8758,0.0,4.0902,2.0841000000000003,0.0513,7.2956,0.2479,water
5.65,52.35,6.1112,2.1176,0.0,0.5478,0.8422,0.0,9.1752,0.1476,water
5.7,52.35,10.498,1.3136,0.0186,1.8042000000000002,1.7883,0.40149999999999997,3.0239000000000003,0.0945,agricultural
5.75,52.35,5.3152,5.0614,0.0,5.2543,2.6505,0.6312,0.0244,0.0059,agricultural
5.8,52.35,2.05,1.2457,0.0,11.412299999999998,2.4239,1.5227,0.0575,0.2301,forest
5.85,52.35,0.19490000000000002,0.039,0.0,11.1765,0.4866,7.0215,0.0009,0.0212,forest
5.9,52.35,1.9675,1.8633,0.0,12.326,0.8314,1.9180000000000001,0.0201,0.0173,forest
5.95,52.35,1.7966,1.7407,0.0,10.6963,2.5012,2.1472,0.0519,0.0092,forest
6.0,52.35,9.4784,4.4178,0.0,2.3853999999999997,2.3214,0.0247,0.3042,0.0098,agricultural
6.05,52.35,13.8691,1.386,0.0,1.0158,0.9628,0.0,1.5952,0.1133,agricultural
6.1,52.35,12.7587,2.4857,0.0,0.9661,1.3687,0.0,1.3504999999999998,0.0127,agricultural
6.15,52.35,16.111800000000002,1.2706,0.0,0.745,0.6565,0.0,0.1596,0.0,agricultural
6.2,52.35,15.599699999999999,1.4217,0.0,1.1280000000000001,0.7296,0.0165,0.045899999999999996,0.0,agricultural
6.25,52.35,9.3449,6.3203,0.0,0.9519,2.0930999999999997,0.0,0.23320000000000002,0.0,agricultural
6.3,52.35,13.9967,1.4043,0.0,1.7016,0.8059000000000001,0.0,0.0626,0.9723,agricultural
6.35,52.35,14.384699999999999,1.532,0.0,1.7097,1.1088,0.11410000000000001,0.0906,0.0019,agricultural
6.4,52.35,3.5145,1.1967,0.0,8.9657,1.6861000000000002,3.3843,0.0063,0.1902,forest
6.45,52.35,7.028099999999999,7.1068,0.0,1.1696,3.1468,0.0358,0.3526,0.1036,built
6.5,52.35,11.133799999999999,1.5022,0.0,1.9549999999999998,0.6801,0.9575,0.07289999999999999,2.6413,agricultural
6.55,52.35,10.6321,3.9228,0.0,1.8753000000000002,2.2628,0.084,0.1459,0.021,agricultural
6.6,52.35,7.2525,7.5581,0.0,0.33740000000000003,2.8673,0.0077,0.9208000000000001,0.0,built
6.65,52.35,8.0357,6.89,0.0,0.933,2.6431,0.0,0.4407,0.001,agricultural
6.7,52.35,13.7531,2.2902,0.0,1.6545,1.1162,0.0006,0.1215,0.008,agricultural
6.75,52.35,14.4075,2.0232,0.0,1.4324,0.9805999999999999,0.0,0.0808,0.0195,agricultural
6.8,52.35,14.060400000000001,1.6633,0.0,1.709,1.3769,0.0161,0.1138,0.004,agricultural
6.85,52.35,15.0011,1.4901,0.0,1.5915,0.7998,0.0,0.0606,0.0019,agricultural
6.9,52.35,13.524700000000001,1.2148,0.0,3.2724,0.8065,0.0095,0.10300000000000001,0.0139,agricultural
6.95,52.35,12.3814,1.191,0.0,4.0184,1.0232999999999999,0.0098,0.26189999999999997,0.0584,agricultural
7.0,52.35,12.105500000000001,3.5414,0.0,1.4579,1.4091,0.0169,0.3185,0.0958,agricultural
7.05,52.35,4.975,0.1586,0.0,0.6584,0.177,0.6106,0.0049,0.4331,agricultural
4.5,52.4,0.0,0.0333,5.0023,0.0,0.0713,0.0003,0.0,0.0,coast
4.55,52.4,0.0038,0.2643,15.908,1.9899,0.5972,0.0055,0.1533,0.0,coast
4.6,52.4,1.5164,5.778,2.4164,4.8484,4.1462,0.0003,0.2136,0.0,built
4.65,52.4,6.5627,3.7855,0.0,1.2622,4.5035,0.0111,2.7978,0.0005,agricultural
4.7,52.4,8.8835,2.8847,0.0,1.2511,3.1999,0.0,2.593,0.1097,agricultural
4.75,52.4,4.7386,9.311,0.0,0.023899999999999998,0.8448,0.0,3.9278,0.0758,built
4.8,52.4,0.4471,11.7618,0.0,0.0608,2.5378000000000003,0.0,4.1107000000000005,0.0,built
4.85,52.4,2.9551,6.6813,0.0,0.5542,3.8068999999999997,0.0072,4.9039,0.0152,built
4.9,52.4,7.7381,4.0459,0.0,0.3191,3.6055,0.0,2.6739,0.5391,agricultural
4.95,52.4,14.7681,1.104,0.0,0.025199999999999997,1.3665,0.0,1.3706,0.2853,agricultural
5.0,52.4,13.920599999999999,1.1227,0.0,0.0224,0.6375000000000001,0.0,2.9214,0.2932,agricultural
5.05,52.4,3.1658999999999997,0.2368,0.0,0.008400000000000001,0.5193,0.0,14.750300000000001,0.2413,water
5.15,52.4,0.6734,0.029,0.0,0.0,0.1137,0.0,17.0173,1.0862,water
5.2,52.4,1.3208000000000002,1.2592,0.0,2.3493999999999997,0.455,0.0,11.7616,1.78,water
5.25,52.4,4.4035,3.9475,0.0,1.2026000000000001,2.2492,0.0047,6.547999999999999,0.5718,water
5.3,52.4,9.882000000000001,1.0978,0.0,1.4216,1.6596,0.0,4.5935,0.2739,agricultural
5.35,52.4,13.758199999999999,0.0598,0.0,0.6943,0.9348000000000001,0.0263,1.5056,1.925,agricultural
5.4,52.4,14.1114,0.2379,0.0,1.8173000000000001,0.9835,0.0,1.3329,0.4285,agricultural
5.45,52.4,14.5697,0.8028,0.0,2.9198000000000004,0.4246,0.0,0.1674,0.0545,agricultural
5.5,52.4,16.3311,0.324,0.0,1.3532,0.7868,0.0,0.1168,0.0071,agricultural
5.55,52.4,14.8402,0.2879,0.0,2.5785,0.8091999999999999,0.0,0.38399999999999995,0.0183,agricultural
5.6,52.4,16.081799999999998,0.4129,0.0,1.5014999999999998,0.5743999999999999,0.0,0.32389999999999997,0.0271,agricultural
5.65,52.4,12.376,1.3005,0.0,1.7642000000000002,1.9704,0.0,1.5118,0.0025,agricultural
5.7,52.4,7.5835,0.2007,0.0,4.875,0.8104,0.0068,5.4257,0.0146,agricultural
5.75,52.4,8.119299999999999,0.7247,0.0,3.0175,2.044,0.082,4.6893,0.2428,agricultural
5.8,52.4,11.746900000000002,2.6755,0.0,0.8592,1.358,0.0058,2.0977,0.178,agricultural
5.85,52.4,7.9107,4.3197,0.0,4.393,1.9636,0.2728,0.0599,0.0035,agricultural
5.9,52.4,5.054,1.638,0.0,6.7014000000000005,1.0726,4.4460999999999995,0.0078,0.0,forest
5.95,52.4,1.5143,0.9123,0.0,6.096299999999999,1.0577,9.2236,0.0008,0.1166,sand/heather
6.0,52.4,0.6617,0.7094,0.0,12.4951,1.8576,3.0572,0.1365,0.0049,forest
6.05,52.4,9.7437,2.8288,0.0,3.3585000000000003,2.2633,0.2361,0.49050000000000005,0.0,agricultural
6.1,52.4,14.5626,0.7461,0.0,0.974,0.7747,0.0,1.8332000000000002,0.0308,agricultural
6.15,52.4,16.8162,0.8881,0.0,0.4604,0.4946,0.0,0.2612,0.0,agricultural
6.2,52.4,12.7905,2.6024,0.0,1.8978,1.4438,0.0036,0.1775,0.0065,agricultural
6.25,52.4,13.578299999999999,1.3647,0.0,2.7131,1.0753,0.0,0.1281,0.0613,agricultural
6.3,52.4,13.3198,2.3508,0.0,0.9001,1.9555000000000002,0.0011,0.3417,0.053200000000000004,agricultural
6.35,52.4,15.2551,1.7266,0.0,0.6278,0.9992000000000001,0.1654,0.1306,0.0168,agricultural
6.4,52.4,11.9939,1.15,0.0,4.1659,1.2176,0.0961,0.2834,0.015300000000000001,agricultural
6.45,52.4,15.193999999999999,1.2002,0.0,1.3561,0.8427,0.0,0.3258,0.003,agricultural
6.5,52.4,15.4675,1.3483,0.0,0.9867,0.8461,0.0,0.1608,0.1138,agricultural
6.55,52.4,14.075099999999999,2.2983,0.0,0.844,1.2869,0.0106,0.4072,0.0,agricultural
6.6,52.4,11.8829,4.3193,0.0,0.5238,1.9143,0.0,0.1708,0.1113,agricultural
6.65,52.4,14.781699999999999,1.4229,0.0,0.8350000000000001,1.1994,0.0128,0.10320000000000001,0.5672,agricultural
6.7,52.4,14.463,2.5847,0.0,0.7092,1.0233999999999999,0.0074,0.089,0.0454,agricultural
6.75,52.4,14.213299999999998,2.6845,0.0,0.7444,1.0915,0.0058,0.0211,0.163,agricultural
6.8,52.4,13.9279,1.2395,0.0,2.513,1.0764,0.1523,0.0137,0.0004,agricultural
6.85,52.4,11.1551,1.1544,0.0,3.851,1.1306,0.9044,0.0325,0.0377,agricultural
6.9,52.4,10.5967,1.9155,0.0,1.2782,0.8239,0.0328,0.0885,0.0049,agricultural
6.95,52.4,14.552700000000002,1.1931,0.0,1.0868,0.8703000000000001,0.0177,0.2432,0.062,agricultural
7.0,52.4,4.7103,0.6611,0.0,0.782,0.5463,0.1405,0.060000000000000005,0.3176,agricultural
4.5,52.45,0.0,0.0,4.5053,0.0,1.0431,0.0,0.0,0.0,coast
4.55,52.45,0.0769,4.7409,8.0093,0.0364,3.7498,0.0,0.0594,0.0,coast
4.6,52.45,0.5779,10.9206,0.3963,1.9505000000000001,3.2508,0.0712,1.7345,0.0,built
4.65,52.45,5.2302,7.0265,0.0,0.4967,4.5088,0.0,1.6179999999999999,0.0177,built
4.7,52.45,13.8118,2.5488,0.0,0.10540000000000001,1.9076,0.0,0.5227,0.0049,agricultural
4.75,52.45,6.984500000000001,5.2608,0.0,0.3687,2.4145,0.0,2.5152,1.3548,agricultural
4.8,52.45,5.5641,5.9638,0.0,0.08769999999999999,3.4378,0.0,3.0195,0.8292,built
4.85,52.45,12.322300000000002,1.0542,0.0,0.3596,1.6437,0.008,2.973,0.5369,agricultural
4.9,52.45,11.890299999999998,2.2686,0.0,0.3029,1.5513,0.0,2.3925,0.4967,agricultural
4.95,52.45,10.7376,3.2059,0.0,1.7632999999999999,2.0092,0.0,0.9716,0.2112,agricultural
5.0,52.45,13.908,1.8448,0.0,0.1496,1.1996,0.003,1.736,0.0596,agricultural
5.05,52.45,2.2316,1.2922,0.0,0.07139999999999999,0.819,0.0061,14.4666,0.0167,water
5.1,52.45,1.66,0.2955,0.0,0.0074,0.2897,0.0013,16.6452,0.0,water
5.3,52.45,0.8254,0.0,0.0,0.0281,0.139,0.0,17.893,0.0,water
5.35,52.45,7.7741,0.0,0.0,0.122,0.1805,0.0,10.4549,0.4065,water
5.4,52.45,4.209499999999999,1.7243,0.0,6.3955,1.1068,0.0045,4.6902,0.7893,forest
5.45,52.45,9.8156,4.0416,0.0,1.391,2.5134,0.0,0.7882,0.3283,agricultural
5.5,52.45,8.8692,2.1259,0.0,3.7041,3.1568,0.0,1.0535999999999999,0.0,agricultural
5.55,52.45,16.4802,0.3476,0.0,1.5135,0.433,0.0,0.121,0.0,agricultural
5.6,52.45,17.5128,0.5163,0.0,0.0344,0.6632,0.0,0.175,0.0,agricultural
5.65,52.45,16.124,1.2084,0.0,0.08639999999999999,1.1635,0.0,0.3121,0.0,agricultural
5.7,52.45,15.8649,1.3621,0.0,0.1148,1.2355,0.0,0.3284,0.0,agricultural
5.75,52.45,16.8579,0.4556,0.0,0.7119,0.6614,0.0033,0.20679999999999998,0.0,agricultural
5.8,52.45,10.568299999999999,0.8783,0.0,2.3465000000000003,1.1689,0.0303,3.7022,0.2071,agricultural
5.85,52.45,15.9473,1.5559,0.0,0.10139999999999999,0.6481,0.0,0.3451,0.3009,agricultural
5.9,52.45,16.2481,1.7062,0.0,0.046200000000000005,0.7223,0.0,0.105,0.0715,agricultural
5.95,52.45,13.777800000000001,2.3955,0.0,1.1787,1.4504,0.0015,0.09530000000000001,0.0,agricultural
6.0,52.45,6.6375,3.6373,0.0,4.6099,2.8167,0.8172,0.37560000000000004,0.0064,agricultural
6.05,52.45,8.4509,4.3725,0.0,1.3363,2.9748,0.0344,1.7164,0.0133,agricultural
6.1,52.45,8.1195,5.54,0.0,0.9488,3.1458,0.0033,1.1247,0.0196,agricultural
6.15,52.45,14.5698,1.2191,0.0,1.3006,1.2359,0.0102,0.5613,0.0032,agricultural
6.2,52.45,13.939100000000002,1.2784,0.0,2.4969,0.8972,0.0009,0.2053,0.0826,agricultural
6.25,52.45,10.7385,0.691,0.0,6.1575,0.9834999999999999,0.0845,0.2163,0.0301,agricultural
6.3,52.45,12.384500000000001,0.8962,0.0,3.9519,1.3054999999999999,0.08710000000000001,0.07490000000000001,0.2,agricultural
6.35,52.45,11.271600000000001,0.8812,0.0,3.9045000000000005,1.0157,1.5086,0.0149,0.3048,agricultural
6.4,52.45,8.5616,0.8028,0.0,6.0811,1.3345,1.8024,0.2316,0.0864,agricultural
6.45,52.45,9.9629,1.8266,0.0,5.1815999999999995,1.174,0.153,0.1717,0.43119999999999997,agricultural
6.5,52.45,12.571900000000001,1.6973,0.0,2.5126,1.2854999999999999,0.32,0.0593,0.4539,agricultural
